"Server_IP","Client_IP","Server_port","Client_port"
"131.243.1.10","31.25.84.166","3437","21"
"131.243.1.10","31.25.84.166","3437","21"
"131.243.1.10","31.25.84.166","3437","21"
"131.243.1.10","31.25.84.166","3437","21"
"131.243.1.10","31.25.84.166","3437","21"
"131.243.1.10","31.25.84.166","3437","21"
"131.243.1.10","122.93.162.156","3029","21"
"131.243.1.10","31.25.84.166","3675","21"
"131.243.1.10","31.25.84.166","3675","21"
"131.243.1.10","31.25.84.166","3675","21"
"131.243.1.10","31.25.84.166","3675","21"
"131.243.1.10","31.25.84.166","3675","21"
"131.243.1.10","31.25.84.166","3675","21"
"131.243.1.10","31.25.84.166","3675","21"
"131.243.1.10","194.28.213.86","4627","21"
"131.243.1.10","194.28.213.86","4627","21"
"131.243.1.10","194.28.213.86","4627","21"
"131.243.1.10","194.28.213.86","4627","21"
"131.243.1.10","194.28.213.86","4627","21"
"131.243.1.10","194.28.213.86","4627","21"
"131.243.1.10","84.68.192.198","1781","21"
"131.243.1.10","84.68.192.198","1781","21"
"131.243.1.10","84.68.192.198","1781","21"
"131.243.1.10","84.68.192.198","1781","21"
"131.243.1.10","84.68.192.198","1781","21"
"131.243.1.10","84.68.192.198","1781","21"
"131.243.1.10","84.68.192.198","1781","21"
"131.243.1.10","84.68.192.198","1781","21"
"217.171.228.209","103.106.164.29","21","21"
"217.171.228.209","103.106.164.29","21","21"
"217.171.228.209","103.106.164.29","21","21"
"217.171.228.209","103.106.164.29","21","21"
"131.243.1.10","194.242.111.113","49261","21"
"131.243.1.10","194.242.111.113","49261","21"
"131.243.1.10","194.242.111.113","49261","21"
"131.243.1.10","194.242.111.113","49261","21"
"131.243.1.10","194.242.111.113","49261","21"
"131.243.1.10","194.242.111.113","49261","21"
"131.243.1.10","194.242.111.113","49261","21"
"131.243.1.10","160.161.237.23","1608","21"
"131.243.1.10","160.161.237.23","1608","21"
"131.243.1.10","160.161.237.23","1608","21"
"131.243.1.10","160.161.237.23","1608","21"
"131.243.1.10","160.161.237.23","1608","21"
"131.243.1.10","160.161.237.23","1608","21"
"131.243.1.10","160.161.237.23","1608","21"
"131.243.1.10","160.161.237.23","1608","21"
"131.243.1.10","206.120.230.233","63820","21"
"131.243.1.10","206.120.230.233","63820","21"
"131.243.1.10","206.120.230.233","63820","21"
"131.243.1.10","206.120.230.233","63820","21"
"131.243.1.10","206.120.230.233","63820","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","206.120.230.233","63821","21"
"131.243.1.10","215.82.236.16","61967","21"
"131.243.1.10","215.82.236.16","61967","21"
"131.243.1.10","215.82.236.16","61967","21"
"131.243.1.10","215.82.236.16","61967","21"
"131.243.1.10","215.82.236.16","61967","21"
"131.243.1.10","215.82.236.16","61967","21"
"131.243.1.10","215.82.236.16","61967","21"
"131.243.1.10","215.82.236.16","61967","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25825","21"
"131.243.1.10","88.34.47.48","25827","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","88.34.47.48","25828","21"
"131.243.1.10","206.120.230.233","63821","21"
"206.120.230.233","131.243.1.10","21","21"
"131.243.1.10","206.120.230.233","63820","21"
"131.243.1.10","250.234.72.252","2088","21"
"131.243.1.10","250.234.72.252","2088","21"
"131.243.1.10","250.234.72.252","2088","21"
"131.243.1.10","250.234.72.252","2088","21"
"131.243.1.10","250.234.72.252","2088","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","190.241.198.22","2254","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","116.233.10.27","37568","21"
"131.243.1.10","194.28.213.86","1084","21"
"131.243.1.10","194.28.213.86","1084","21"
"131.243.1.10","194.28.213.86","1084","21"
"131.243.1.10","194.28.213.86","1084","21"
"131.243.1.10","194.28.213.86","1084","21"
"131.243.1.10","194.28.213.86","1084","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","30.52.123.142","46147","21"
"131.243.1.10","108.97.140.165","49515","21"
"131.243.1.10","108.97.140.165","49515","21"
"203.174.5.11","66.225.223.182","1335","21"
"131.243.1.10","108.97.140.165","49515","21"
"128.3.12.44","92.222.78.98","32562","21"
"131.243.1.10","92.222.78.98","1056","21"
"131.243.1.10","92.222.78.98","1056","21"
"131.243.1.10","92.222.78.98","1056","21"
"131.243.1.10","92.222.78.98","1056","21"
"131.243.1.10","92.222.78.98","1056","21"
"131.243.1.10","92.222.78.98","1056","21"
"131.243.1.10","92.222.78.98","1056","21"
"131.243.1.10","92.222.78.98","1056","21"
"131.243.1.10","92.222.78.98","1056","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"131.243.1.10","113.142.116.216","62612","21"
"131.243.1.10","113.142.116.216","62612","21"
"131.243.1.10","113.142.116.216","62612","21"
"131.243.1.10","113.142.116.216","62612","21"
"131.243.1.10","113.142.116.216","62612","21"
"131.243.1.10","113.142.116.216","62612","21"
"131.243.1.10","113.142.116.216","62612","21"
"128.3.12.44","92.222.78.98","32562","21"
"131.243.1.10","195.234.166.255","62239","21"
"131.243.1.10","195.234.166.255","62239","21"
"131.243.1.10","195.234.166.255","62239","21"
"131.243.1.10","195.234.166.255","62239","21"
"131.243.1.10","195.234.166.255","62239","21"
"131.243.1.10","195.234.166.255","62239","21"
"131.243.1.10","195.234.166.255","62239","21"
"128.3.12.44","92.222.78.98","32562","21"
"131.243.1.10","195.234.166.255","62239","21"
"131.243.1.10","195.234.166.255","62239","21"
"128.3.12.44","92.222.78.98","32562","21"
"131.243.1.10","195.234.166.255","62239","21"
"131.243.1.10","94.115.224.53","37289","21"
"131.243.1.10","94.115.224.53","37289","21"
"131.243.1.10","94.115.224.53","37289","21"
"131.243.1.10","94.115.224.53","37289","21"
"131.243.1.10","94.115.224.53","37289","21"
"131.243.1.10","94.115.224.53","37289","21"
"128.3.12.44","92.222.78.98","32562","21"
"128.3.12.44","92.222.78.98","32562","21"
"131.243.1.10","176.42.213.85","18806","21"
"131.243.1.10","176.42.213.85","18806","21"
"131.243.1.10","176.42.213.85","18806","21"
"131.243.1.10","176.42.213.85","18806","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18808","21"
"131.243.1.10","176.42.213.85","18806","21"
"128.3.12.44","202.70.166.158","34116","21"
"131.243.1.10","152.18.224.103","1663","21"
"131.243.1.10","152.18.224.103","1663","21"
"131.243.1.10","152.18.224.103","1663","21"
"131.243.1.10","152.18.224.103","1663","21"
"131.243.1.10","152.18.224.103","1663","21"
"131.243.1.10","152.18.224.103","1663","21"
"131.243.1.10","22.99.99.131","1566","21"
"131.243.1.10","152.18.224.103","1663","21"
"131.243.1.10","22.99.99.131","1566","21"
"131.243.1.10","22.99.99.131","1566","21"
"131.243.1.10","22.99.99.131","1566","21"
"131.243.1.10","46.231.91.41","4300","21"
"131.243.1.10","46.231.91.41","4300","21"
"131.243.1.10","46.231.91.41","4300","21"
"131.243.1.10","46.231.91.41","4300","21"
"131.243.1.10","46.231.91.41","4300","21"
"131.243.1.10","46.231.91.41","4300","21"
"128.3.12.44","223.237.37.22","64999","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","152.134.200.240","11119","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","230.101.18.175","4429","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4443","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4456","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","230.101.18.175","4468","21"
"131.243.1.10","27.73.76.23","1908","21"
"131.243.1.10","27.73.76.23","1908","21"
"131.243.1.10","27.73.76.23","1908","21"
"131.243.1.10","27.73.76.23","1908","21"
"131.243.1.10","18.150.19.93","57840","21"
"131.243.1.10","18.150.19.93","57840","21"
"131.243.1.10","18.150.19.93","57840","21"
"131.243.1.10","18.150.19.93","57840","21"
"131.243.1.10","18.150.19.93","57840","21"
"131.243.1.10","18.150.19.93","57840","21"
"131.243.1.10","18.150.19.93","57840","21"
"131.243.1.10","18.150.19.93","57840","21"
"131.243.1.10","18.150.19.93","57840","21"
"234.147.130.114","127.127.179.120","1506","21"
"131.243.3.49","127.127.179.120","1509","21"
"131.243.1.10","94.115.224.53","46724","21"
"131.243.1.10","94.115.224.53","46724","21"
"131.243.1.10","94.115.224.53","46724","21"
"131.243.1.10","94.115.224.53","46724","21"
"131.243.1.10","94.115.224.53","46724","21"
"131.243.1.10","94.115.224.53","46724","21"
"131.243.1.10","94.115.224.53","46724","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","233.115.147.228","2422","21"
"131.243.1.10","198.36.83.118","1855","21"
"131.243.1.10","198.36.83.118","1855","21"
"131.243.1.10","198.36.83.118","1855","21"
"131.243.1.10","198.36.83.118","1855","21"
"131.243.1.10","198.36.83.118","1855","21"
"131.243.1.10","198.36.83.118","1855","21"
"131.243.1.10","84.68.192.198","1853","21"
"131.243.1.10","84.68.192.198","1853","21"
"131.243.1.10","84.68.192.198","1853","21"
"131.243.1.10","84.68.192.198","1853","21"
"131.243.1.10","84.68.192.198","1853","21"
"131.243.1.10","84.68.192.198","1853","21"
"131.243.1.10","84.68.192.198","1853","21"
"131.243.1.10","84.68.192.198","1853","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"128.3.28.48","244.30.184.242","61375","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"203.174.5.11","10.120.254.228","2607","21"
"131.243.1.10","253.78.110.67","2846","21"
"131.243.1.10","253.78.110.67","2846","21"
"131.243.1.10","253.78.110.67","2846","21"
"131.243.1.10","253.78.110.67","2846","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
