"6723","3119.361988","171.142.200.244","131.243.1.10","TCP","74","33011  >  21 [SYN] Seq=301681035 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=1202176 TSecr=0 WS=1"
"6765","3120.128461","217.148.52.180","203.174.5.11","TCP","62","3241  >  21 [SYN] Seq=31237828 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"6796","3121.494180","131.243.1.10","171.142.200.244","TCP","54","21  >  33011 [FIN, ACK] Seq=3969873266 Ack=301681127 Win=16944 Len=0"
"6798","3121.524539","171.142.200.244","131.243.1.10","TCP","74","33013  >  21 [SYN] Seq=317341198 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=1202392 TSecr=0 WS=1"
"6936","3145.391734","43.27.105.111","128.3.28.48","TCP","62","17134  >  21 [SYN] Seq=3233997189 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7085","3184.636858","128.3.28.48","43.27.105.111","TCP","54","21  >  17134 [FIN, ACK] Seq=2161587194 Ack=3233997391 Win=5840 Len=0"
"7121","3196.028452","43.27.105.111","128.3.28.48","TCP","62","18263  >  21 [SYN] Seq=3252580769 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7365","3267.260079","43.27.105.111","128.3.28.48","TCP","62","19695  >  21 [SYN] Seq=3298967184 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"7479","3306.364903","192.232.226.84","131.243.1.10","TCP","74","33728  >  21 [SYN] Seq=499649924 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10497202 TSecr=0 WS=1"
"7628","3351.966009","120.151.219.31","131.243.1.10","TCP","62","50236  >  21 [SYN] Seq=3093969718 Win=64240 Len=0 MSS=1380 SACK_PERM=1"
"7687","3354.148322","131.243.1.10","120.151.219.31","TCP","54","21  >  50236 [FIN, ACK] Seq=286737843 Ack=3093969816 Win=16560 Len=0"
"7819","3392.443759","44.76.136.98","44.120.49.173","TCP","54","21  >  2207 [FIN, ACK] Seq=2072705782 Ack=24272710 Win=49152 Len=0"
"7921","3457.816513","69.157.45.176","203.174.5.11","TCP","62","1044  >  21 [SYN] Seq=3005183275 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"8020","3512.481932","84.68.192.198","131.243.1.10","TCP","74","1594  >  21 [SYN] Seq=3117017266 Win=57344 Len=0 MSS=1380 WS=1 TSval=1219411870 TSecr=0"
"8088","3515.505685","131.243.1.10","84.68.192.198","TCP","54","21  >  1594 [FIN, ACK] Seq=2371310284 Ack=3117017354 Win=16560 Len=0"
"8190","3551.910567","131.243.1.10","192.232.226.84","TCP","54","21  >  33728 [FIN, ACK] Seq=3845922895 Ack=499650651 Win=17520 Len=0"
"8199","3555.603779","18.23.245.184","131.243.1.10","TCP","62","1915  >  21 [SYN] Seq=1898881 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8204","3557.059567","18.23.245.184","131.243.1.10","TCP","62"," 1915  >  21 [SYN] Seq=1898881 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8261","3574.253778","129.80.74.185","131.243.1.10","TCP","62","19542  >  21 [SYN] Seq=19508663 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"8269","3575.220283","192.232.226.84","131.243.1.10","TCP","74","33739  >  21 [SYN] Seq=770075469 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10524088 TSecr=0 WS=1"
"8387","3585.675122","129.80.74.185","131.243.1.10","TCP","62","19546  >  21 [SYN] Seq=19520079 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"8534","3632.562789","131.243.1.10","129.80.74.185","TCP","54","21  >  19542 [FIN, ACK] Seq=3410838537 Ack=19508715 Win=17520 Len=0"
"8598","3664.623256","18.23.245.184","131.243.1.10","TCP","62","2004  >  21 [SYN] Seq=2010473 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"8783","3723.903569","203.174.5.11","217.148.52.180","TCP","54"," 21  >  3241 [FIN, ACK] Seq=605129399 Ack=31246772 Win=32768 Len=0"
"8788","3736.490808","132.239.174.251","131.243.1.10","TCP","62","35056  >  21 [SYN] Seq=2671301654 Win=16384 Len=0 MSS=1436 SACK_PERM=1"
