"Connection Duration","Probability"
"21035","0.911917"
"21036","0.911917"
"21037","0.911917"
"21038","0.911917"
"21039","0.911917"
"21040","0.911917"
"21041","0.911917"
"21042","0.911917"
"21043","0.911917"
"21044","0.911917"
"21045","0.911917"
"21046","0.911917"
"21047","0.911917"
"21048","0.911917"
"21049","0.911917"
"21050","0.911917"
"21051","0.911917"
"21052","0.911917"
"21053","0.911917"
"21054","0.911917"
"21055","0.911917"
"21056","0.911917"
"21057","0.911917"
"21058","0.911917"
"21059","0.911917"
"21060","0.911917"
"21061","0.911917"
"21062","0.911917"
"21063","0.911917"
"21064","0.911917"
"21065","0.911917"
"21066","0.911917"
"21067","0.911917"
"21068","0.911917"
"21069","0.911917"
"21070","0.911917"
"21071","0.911917"
"21072","0.911917"
"21073","0.911917"
"21074","0.911917"
"21075","0.911917"
"21076","0.911917"
"21077","0.911917"
"21078","0.911917"
"21079","0.911917"
"21080","0.911917"
"21081","0.911917"
"21082","0.911917"
"21083","0.911917"
"21084","0.911917"
"21085","0.911917"
"21086","0.911917"
"21087","0.911917"
"21088","0.911917"
"21089","0.911917"
"21090","0.911917"
"21091","0.911917"
"21092","0.911917"
"21093","0.911917"
"21094","0.911917"
"21095","0.911917"
"21096","0.911917"
"21097","0.911917"
"21098","0.911917"
"21099","0.911917"
"21100","0.911917"
"21101","0.911917"
"21102","0.911917"
"21103","0.911917"
"21104","0.911917"
"21105","0.911917"
"21106","0.911917"
"21107","0.911917"
"21108","0.911917"
"21109","0.911917"
"21110","0.911917"
"21111","0.911917"
"21112","0.911917"
"21113","0.911917"
"21114","0.911917"
"21115","0.911917"
"21116","0.911917"
"21117","0.911917"
"21118","0.911917"
"21119","0.911917"
"21120","0.911917"
"21121","0.911917"
"21122","0.911917"
"21123","0.911917"
"21124","0.911917"
"21125","0.911917"
"21126","0.911917"
"21127","0.911917"
"21128","0.911917"
"21129","0.911917"
"21130","0.911917"
"21131","0.911917"
"21132","0.911917"
"21133","0.911917"
"21134","0.911917"
"21135","0.911917"
"21136","0.911917"
"21137","0.911917"
"21138","0.911917"
"21139","0.911917"
"21140","0.911917"
"21141","0.911917"
"21142","0.911917"
"21143","0.911917"
"21144","0.911917"
"21145","0.911917"
"21146","0.911917"
"21147","0.911917"
"21148","0.911917"
"21149","0.911917"
"21150","0.911917"
"21151","0.911917"
"21152","0.911917"
"21153","0.911917"
"21154","0.911917"
"21155","0.911917"
"21156","0.911917"
"21157","0.911917"
"21158","0.911917"
"21159","0.911917"
"21160","0.911917"
"21161","0.911917"
"21162","0.911917"
"21163","0.911917"
"21164","0.911917"
"21165","0.911917"
"21166","0.911917"
"21167","0.911917"
"21168","0.911917"
"21169","0.911917"
"21170","0.911917"
"21171","0.911917"
"21172","0.911917"
"21173","0.911917"
"21174","0.911917"
"21175","0.911917"
"21176","0.911917"
"21177","0.911917"
"21178","0.911917"
"21179","0.911917"
"21180","0.911917"
"21181","0.911917"
"21182","0.911917"
"21183","0.911917"
"21184","0.911917"
"21185","0.911917"
"21186","0.911917"
"21187","0.911917"
"21188","0.911917"
"21189","0.911917"
"21190","0.911917"
"21191","0.911917"
"21192","0.911917"
"21193","0.911917"
"21194","0.911917"
"21195","0.911917"
"21196","0.911917"
"21197","0.911917"
"21198","0.911917"
"21199","0.911917"
"21200","0.911917"
"21201","0.911917"
"21202","0.911917"
"21203","0.911917"
"21204","0.911917"
"21205","0.911917"
"21206","0.911917"
"21207","0.911917"
"21208","0.911917"
"21209","0.911917"
"21210","0.911917"
"21211","0.911917"
"21212","0.911917"
"21213","0.911917"
"21214","0.911917"
"21215","0.911917"
"21216","0.911917"
"21217","0.911917"
"21218","0.911917"
"21219","0.911917"
"21220","0.911917"
"21221","0.911917"
"21222","0.911917"
"21223","0.911917"
"21224","0.911917"
"21225","0.911917"
"21226","0.911917"
"21227","0.911917"
"21228","0.911917"
"21229","0.911917"
"21230","0.911917"
"21231","0.911917"
"21232","0.911917"
"21233","0.911917"
"21234","0.911917"
"21235","0.911917"
"21236","0.911917"
"21237","0.911917"
"21238","0.911917"
"21239","0.911917"
"21240","0.911917"
"21241","0.911917"
"21242","0.911917"
"21243","0.911917"
"21244","0.911917"
"21245","0.911917"
"21246","0.911917"
"21247","0.911917"
"21248","0.911917"
"21249","0.911917"
"21250","0.911917"
"21251","0.911917"
"21252","0.911917"
"21253","0.911917"
"21254","0.911917"
"21255","0.911917"
"21256","0.911917"
"21257","0.911917"
"21258","0.911917"
"21259","0.911917"
"21260","0.911917"
"21261","0.911917"
"21262","0.911917"
"21263","0.911917"
"21264","0.911917"
"21265","0.911917"
"21266","0.911917"
"21267","0.911917"
"21268","0.911917"
"21269","0.911917"
"21270","0.911917"
"21271","0.911917"
"21272","0.911917"
"21273","0.911917"
"21274","0.911917"
"21275","0.911917"
"21276","0.911917"
"21277","0.911917"
"21278","0.911917"
"21279","0.911917"
"21280","0.911917"
"21281","0.911917"
"21282","0.911917"
"21283","0.911917"
"21284","0.911917"
"21285","0.911917"
"21286","0.911917"
"21287","0.911917"
"21288","0.911917"
"21289","0.911917"
"21290","0.911917"
"21291","0.911917"
"21292","0.911917"
"21293","0.911917"
"21294","0.911917"
"21295","0.911917"
"21296","0.911917"
"21297","0.911917"
"21298","0.911917"
"21299","0.911917"
"21300","0.911917"
"21301","0.911917"
"21302","0.911917"
"21303","0.911917"
"21304","0.911917"
"21305","0.911917"
"21306","0.911917"
"21307","0.911917"
"21308","0.911917"
"21309","0.911917"
"21310","0.911917"
"21311","0.911917"
"21312","0.911917"
"21313","0.911917"
"21314","0.911917"
"21315","0.911917"
"21316","0.911917"
"21317","0.911917"
"21318","0.911917"
"21319","0.911917"
"21320","0.911917"
"21321","0.911917"
"21322","0.911917"
"21323","0.911917"
"21324","0.911917"
"21325","0.911917"
"21326","0.911917"
"21327","0.911917"
"21328","0.911917"
"21329","0.911917"
"21330","0.911917"
"21331","0.911917"
"21332","0.911917"
"21333","0.911917"
"21334","0.911917"
"21335","0.911917"
"21336","0.911917"
"21337","0.911917"
"21338","0.911917"
"21339","0.911917"
"21340","0.911917"
"21341","0.911917"
"21342","0.911917"
"21343","0.911917"
"21344","0.911917"
"21345","0.913644"
"21346","0.913644"
"21347","0.913644"
"21348","0.913644"
"21349","0.913644"
"21350","0.913644"
"21351","0.913644"
"21352","0.913644"
"21353","0.913644"
"21354","0.913644"
"21355","0.913644"
"21356","0.913644"
"21357","0.913644"
"21358","0.913644"
"21359","0.913644"
"21360","0.913644"
"21361","0.913644"
"21362","0.913644"
"21363","0.913644"
"21364","0.913644"
"21365","0.913644"
"21366","0.913644"
"21367","0.913644"
"21368","0.913644"
"21369","0.913644"
"21370","0.913644"
"21371","0.913644"
"21372","0.913644"
"21373","0.913644"
"21374","0.913644"
"21375","0.913644"
"21376","0.913644"
"21377","0.913644"
"21378","0.913644"
"21379","0.913644"
"21380","0.913644"
"21381","0.913644"
"21382","0.913644"
"21383","0.913644"
"21384","0.913644"
"21385","0.913644"
"21386","0.913644"
"21387","0.913644"
"21388","0.913644"
"21389","0.913644"
"21390","0.913644"
"21391","0.913644"
"21392","0.913644"
"21393","0.913644"
"21394","0.913644"
"21395","0.913644"
"21396","0.913644"
"21397","0.913644"
"21398","0.913644"
"21399","0.913644"
"21400","0.913644"
"21401","0.913644"
"21402","0.913644"
"21403","0.913644"
"21404","0.913644"
"21405","0.913644"
"21406","0.913644"
"21407","0.913644"
"21408","0.913644"
"21409","0.913644"
"21410","0.913644"
"21411","0.913644"
"21412","0.913644"
"21413","0.913644"
"21414","0.913644"
"21415","0.913644"
"21416","0.913644"
"21417","0.913644"
"21418","0.913644"
"21419","0.913644"
"21420","0.913644"
"21421","0.913644"
"21422","0.913644"
"21423","0.913644"
"21424","0.913644"
"21425","0.913644"
"21426","0.913644"
"21427","0.913644"
"21428","0.913644"
"21429","0.913644"
"21430","0.913644"
"21431","0.913644"
"21432","0.913644"
"21433","0.913644"
"21434","0.913644"
"21435","0.913644"
"21436","0.913644"
"21437","0.913644"
"21438","0.913644"
"21439","0.913644"
"21440","0.913644"
"21441","0.913644"
"21442","0.913644"
"21443","0.913644"
"21444","0.913644"
"21445","0.913644"
"21446","0.913644"
"21447","0.913644"
"21448","0.913644"
"21449","0.913644"
"21450","0.913644"
"21451","0.913644"
"21452","0.913644"
"21453","0.913644"
"21454","0.913644"
"21455","0.913644"
"21456","0.913644"
"21457","0.913644"
"21458","0.913644"
"21459","0.913644"
"21460","0.913644"
"21461","0.913644"
"21462","0.913644"
"21463","0.913644"
"21464","0.913644"
"21465","0.913644"
"21466","0.913644"
"21467","0.913644"
"21468","0.913644"
"21469","0.913644"
"21470","0.913644"
"21471","0.913644"
"21472","0.913644"
"21473","0.913644"
"21474","0.913644"
"21475","0.913644"
"21476","0.913644"
"21477","0.913644"
"21478","0.913644"
"21479","0.913644"
"21480","0.913644"
"21481","0.913644"
"21482","0.913644"
"21483","0.913644"
"21484","0.913644"
"21485","0.913644"
"21486","0.913644"
"21487","0.913644"
"21488","0.913644"
"21489","0.913644"
"21490","0.913644"
"21491","0.913644"
"21492","0.913644"
"21493","0.913644"
"21494","0.913644"
"21495","0.913644"
"21496","0.913644"
"21497","0.913644"
"21498","0.913644"
"21499","0.913644"
"21500","0.913644"
"21501","0.913644"
"21502","0.913644"
"21503","0.913644"
"21504","0.913644"
"21505","0.913644"
"21506","0.913644"
"21507","0.913644"
"21508","0.913644"
"21509","0.913644"
"21510","0.913644"
"21511","0.913644"
"21512","0.913644"
"21513","0.913644"
"21514","0.913644"
"21515","0.913644"
"21516","0.913644"
"21517","0.913644"
"21518","0.913644"
"21519","0.913644"
"21520","0.913644"
"21521","0.913644"
"21522","0.913644"
"21523","0.913644"
"21524","0.913644"
"21525","0.913644"
"21526","0.913644"
"21527","0.913644"
"21528","0.913644"
"21529","0.913644"
"21530","0.913644"
"21531","0.913644"
"21532","0.913644"
"21533","0.913644"
"21534","0.913644"
"21535","0.913644"
"21536","0.913644"
"21537","0.913644"
"21538","0.913644"
"21539","0.913644"
"21540","0.913644"
"21541","0.913644"
"21542","0.913644"
"21543","0.913644"
"21544","0.913644"
"21545","0.913644"
"21546","0.913644"
"21547","0.913644"
"21548","0.913644"
"21549","0.913644"
"21550","0.913644"
"21551","0.913644"
"21552","0.913644"
"21553","0.913644"
"21554","0.913644"
"21555","0.913644"
"21556","0.913644"
"21557","0.913644"
"21558","0.913644"
"21559","0.913644"
"21560","0.913644"
"21561","0.913644"
"21562","0.913644"
"21563","0.913644"
"21564","0.913644"
"21565","0.913644"
"21566","0.913644"
"21567","0.913644"
"21568","0.913644"
"21569","0.913644"
"21570","0.913644"
"21571","0.913644"
"21572","0.913644"
"21573","0.913644"
"21574","0.913644"
"21575","0.913644"
"21576","0.913644"
"21577","0.913644"
"21578","0.913644"
"21579","0.913644"
"21580","0.913644"
"21581","0.913644"
"21582","0.913644"
"21583","0.913644"
"21584","0.913644"
"21585","0.913644"
"21586","0.913644"
"21587","0.913644"
"21588","0.913644"
"21589","0.913644"
"21590","0.913644"
"21591","0.913644"
"21592","0.913644"
"21593","0.913644"
"21594","0.913644"
"21595","0.913644"
"21596","0.913644"
"21597","0.913644"
"21598","0.913644"
"21599","0.913644"
"21600","0.913644"
"21601","0.913644"
"21602","0.913644"
"21603","0.913644"
"21604","0.913644"
"21605","0.913644"
"21606","0.913644"
"21607","0.913644"
"21608","0.913644"
"21609","0.913644"
"21610","0.913644"
"21611","0.913644"
"21612","0.913644"
"21613","0.913644"
"21614","0.913644"
"21615","0.913644"
"21616","0.913644"
"21617","0.913644"
"21618","0.913644"
"21619","0.913644"
"21620","0.913644"
"21621","0.913644"
"21622","0.913644"
"21623","0.913644"
"21624","0.913644"
"21625","0.913644"
"21626","0.913644"
"21627","0.913644"
"21628","0.913644"
"21629","0.913644"
"21630","0.913644"
"21631","0.913644"
"21632","0.913644"
"21633","0.913644"
"21634","0.913644"
"21635","0.913644"
"21636","0.913644"
"21637","0.913644"
"21638","0.913644"
"21639","0.913644"
"21640","0.913644"
"21641","0.913644"
"21642","0.913644"
"21643","0.913644"
"21644","0.913644"
"21645","0.913644"
"21646","0.913644"
"21647","0.913644"
"21648","0.913644"
"21649","0.913644"
"21650","0.913644"
"21651","0.913644"
"21652","0.913644"
"21653","0.913644"
"21654","0.913644"
"21655","0.913644"
"21656","0.913644"
"21657","0.913644"
"21658","0.913644"
"21659","0.913644"
"21660","0.913644"
"21661","0.913644"
"21662","0.913644"
"21663","0.913644"
"21664","0.913644"
"21665","0.913644"
"21666","0.913644"
"21667","0.913644"
"21668","0.913644"
"21669","0.913644"
"21670","0.913644"
"21671","0.913644"
"21672","0.913644"
"21673","0.913644"
"21674","0.913644"
"21675","0.913644"
"21676","0.913644"
"21677","0.913644"
"21678","0.913644"
"21679","0.913644"
"21680","0.913644"
"21681","0.913644"
"21682","0.913644"
"21683","0.913644"
"21684","0.913644"
"21685","0.913644"
"21686","0.913644"
"21687","0.913644"
"21688","0.913644"
"21689","0.913644"
"21690","0.913644"
"21691","0.913644"
"21692","0.913644"
"21693","0.913644"
"21694","0.913644"
"21695","0.913644"
"21696","0.913644"
"21697","0.913644"
"21698","0.913644"
"21699","0.913644"
"21700","0.913644"
"21701","0.913644"
"21702","0.913644"
"21703","0.913644"
"21704","0.913644"
"21705","0.913644"
"21706","0.913644"
"21707","0.913644"
"21708","0.913644"
"21709","0.913644"
"21710","0.913644"
"21711","0.913644"
"21712","0.913644"
"21713","0.913644"
"21714","0.913644"
"21715","0.913644"
"21716","0.913644"
"21717","0.913644"
"21718","0.913644"
"21719","0.913644"
"21720","0.913644"
"21721","0.913644"
"21722","0.913644"
"21723","0.913644"
"21724","0.913644"
"21725","0.913644"
"21726","0.913644"
"21727","0.913644"
"21728","0.913644"
"21729","0.913644"
"21730","0.913644"
"21731","0.913644"
"21732","0.913644"
"21733","0.913644"
"21734","0.913644"
"21735","0.913644"
"21736","0.913644"
"21737","0.913644"
"21738","0.913644"
"21739","0.913644"
"21740","0.913644"
"21741","0.913644"
"21742","0.913644"
"21743","0.913644"
"21744","0.913644"
"21745","0.913644"
"21746","0.913644"
"21747","0.913644"
"21748","0.913644"
"21749","0.913644"
"21750","0.913644"
"21751","0.913644"
"21752","0.913644"
"21753","0.913644"
"21754","0.913644"
"21755","0.913644"
"21756","0.913644"
"21757","0.913644"
"21758","0.913644"
"21759","0.913644"
"21760","0.913644"
"21761","0.913644"
"21762","0.913644"
"21763","0.913644"
"21764","0.913644"
"21765","0.913644"
"21766","0.913644"
"21767","0.913644"
"21768","0.913644"
"21769","0.913644"
"21770","0.913644"
"21771","0.913644"
"21772","0.913644"
"21773","0.913644"
"21774","0.913644"
"21775","0.913644"
"21776","0.913644"
"21777","0.913644"
"21778","0.913644"
"21779","0.913644"
"21780","0.913644"
"21781","0.913644"
"21782","0.913644"
"21783","0.913644"
"21784","0.913644"
"21785","0.913644"
"21786","0.913644"
"21787","0.913644"
"21788","0.913644"
"21789","0.913644"
"21790","0.913644"
"21791","0.913644"
"21792","0.913644"
"21793","0.913644"
"21794","0.913644"
"21795","0.913644"
"21796","0.913644"
"21797","0.913644"
"21798","0.913644"
"21799","0.913644"
"21800","0.913644"
"21801","0.913644"
"21802","0.913644"
"21803","0.913644"
"21804","0.913644"
"21805","0.913644"
"21806","0.913644"
"21807","0.913644"
"21808","0.913644"
"21809","0.913644"
"21810","0.913644"
"21811","0.913644"
"21812","0.913644"
"21813","0.913644"
"21814","0.913644"
"21815","0.913644"
"21816","0.913644"
"21817","0.913644"
"21818","0.913644"
"21819","0.913644"
"21820","0.913644"
"21821","0.913644"
"21822","0.913644"
"21823","0.913644"
"21824","0.913644"
"21825","0.913644"
"21826","0.913644"
"21827","0.913644"
"21828","0.913644"
"21829","0.913644"
"21830","0.913644"
"21831","0.913644"
"21832","0.913644"
"21833","0.913644"
"21834","0.913644"
"21835","0.913644"
"21836","0.913644"
"21837","0.913644"
"21838","0.913644"
"21839","0.913644"
"21840","0.913644"
"21841","0.913644"
"21842","0.913644"
"21843","0.913644"
"21844","0.913644"
"21845","0.913644"
"21846","0.913644"
"21847","0.913644"
"21848","0.913644"
"21849","0.913644"
"21850","0.913644"
"21851","0.913644"
"21852","0.913644"
"21853","0.913644"
"21854","0.913644"
"21855","0.913644"
"21856","0.913644"
"21857","0.913644"
"21858","0.913644"
"21859","0.913644"
"21860","0.913644"
"21861","0.913644"
"21862","0.913644"
"21863","0.913644"
"21864","0.913644"
"21865","0.913644"
"21866","0.913644"
"21867","0.913644"
"21868","0.913644"
"21869","0.913644"
"21870","0.913644"
"21871","0.913644"
"21872","0.913644"
"21873","0.913644"
"21874","0.913644"
"21875","0.913644"
"21876","0.913644"
"21877","0.913644"
"21878","0.913644"
"21879","0.913644"
"21880","0.913644"
"21881","0.913644"
"21882","0.913644"
"21883","0.913644"
"21884","0.913644"
"21885","0.913644"
"21886","0.913644"
"21887","0.913644"
"21888","0.913644"
"21889","0.913644"
"21890","0.913644"
"21891","0.913644"
"21892","0.913644"
"21893","0.913644"
"21894","0.913644"
"21895","0.913644"
"21896","0.913644"
"21897","0.913644"
"21898","0.913644"
"21899","0.913644"
"21900","0.913644"
"21901","0.913644"
"21902","0.913644"
"21903","0.913644"
"21904","0.913644"
"21905","0.913644"
"21906","0.913644"
"21907","0.913644"
"21908","0.913644"
"21909","0.913644"
"21910","0.913644"
"21911","0.913644"
"21912","0.913644"
"21913","0.913644"
"21914","0.913644"
"21915","0.913644"
"21916","0.913644"
"21917","0.913644"
"21918","0.913644"
"21919","0.913644"
"21920","0.913644"
"21921","0.913644"
"21922","0.913644"
"21923","0.913644"
"21924","0.913644"
"21925","0.913644"
"21926","0.913644"
"21927","0.913644"
"21928","0.913644"
"21929","0.913644"
"21930","0.913644"
"21931","0.913644"
"21932","0.913644"
"21933","0.913644"
"21934","0.913644"
"21935","0.913644"
"21936","0.913644"
"21937","0.913644"
"21938","0.913644"
"21939","0.913644"
"21940","0.913644"
"21941","0.913644"
"21942","0.913644"
"21943","0.913644"
"21944","0.913644"
"21945","0.913644"
"21946","0.913644"
"21947","0.913644"
"21948","0.913644"
"21949","0.913644"
"21950","0.913644"
"21951","0.913644"
"21952","0.913644"
"21953","0.913644"
"21954","0.913644"
"21955","0.913644"
"21956","0.913644"
"21957","0.913644"
"21958","0.913644"
"21959","0.913644"
"21960","0.913644"
"21961","0.913644"
"21962","0.913644"
"21963","0.913644"
"21964","0.913644"
"21965","0.913644"
"21966","0.913644"
"21967","0.913644"
"21968","0.913644"
"21969","0.913644"
"21970","0.913644"
"21971","0.913644"
"21972","0.913644"
"21973","0.913644"
"21974","0.913644"
"21975","0.913644"
"21976","0.913644"
"21977","0.913644"
"21978","0.913644"
"21979","0.913644"
"21980","0.913644"
"21981","0.913644"
"21982","0.913644"
"21983","0.913644"
"21984","0.913644"
"21985","0.913644"
"21986","0.913644"
"21987","0.913644"
"21988","0.913644"
"21989","0.913644"
"21990","0.913644"
"21991","0.913644"
"21992","0.913644"
"21993","0.913644"
"21994","0.913644"
"21995","0.913644"
"21996","0.913644"
"21997","0.913644"
"21998","0.913644"
"21999","0.913644"
"22000","0.913644"
"22001","0.913644"
"22002","0.913644"
"22003","0.913644"
"22004","0.913644"
"22005","0.913644"
"22006","0.913644"
"22007","0.913644"
"22008","0.913644"
"22009","0.913644"
"22010","0.913644"
"22011","0.913644"
"22012","0.913644"
"22013","0.913644"
"22014","0.913644"
"22015","0.913644"
"22016","0.913644"
"22017","0.913644"
"22018","0.913644"
"22019","0.913644"
"22020","0.913644"
"22021","0.913644"
"22022","0.913644"
"22023","0.913644"
"22024","0.913644"
"22025","0.913644"
"22026","0.913644"
"22027","0.913644"
"22028","0.913644"
"22029","0.913644"
"22030","0.913644"
"22031","0.913644"
"22032","0.913644"
"22033","0.913644"
"22034","0.913644"
"22035","0.913644"
"22036","0.913644"
"22037","0.913644"
"22038","0.913644"
"22039","0.913644"
"22040","0.913644"
"22041","0.913644"
"22042","0.913644"
"22043","0.913644"
"22044","0.913644"
"22045","0.913644"
"22046","0.913644"
"22047","0.913644"
"22048","0.913644"
"22049","0.913644"
"22050","0.913644"
"22051","0.913644"
"22052","0.913644"
"22053","0.913644"
"22054","0.913644"
"22055","0.913644"
"22056","0.913644"
"22057","0.913644"
"22058","0.913644"
"22059","0.913644"
"22060","0.913644"
"22061","0.913644"
"22062","0.913644"
"22063","0.913644"
"22064","0.913644"
"22065","0.913644"
"22066","0.913644"
"22067","0.913644"
"22068","0.913644"
"22069","0.913644"
"22070","0.913644"
"22071","0.913644"
"22072","0.913644"
"22073","0.913644"
"22074","0.913644"
"22075","0.913644"
"22076","0.913644"
"22077","0.913644"
"22078","0.913644"
"22079","0.913644"
"22080","0.913644"
"22081","0.913644"
"22082","0.913644"
"22083","0.913644"
"22084","0.913644"
"22085","0.913644"
"22086","0.913644"
"22087","0.913644"
"22088","0.913644"
"22089","0.913644"
"22090","0.913644"
"22091","0.913644"
"22092","0.913644"
"22093","0.913644"
"22094","0.913644"
"22095","0.913644"
"22096","0.913644"
"22097","0.913644"
"22098","0.913644"
"22099","0.913644"
"22100","0.913644"
"22101","0.913644"
"22102","0.913644"
"22103","0.913644"
"22104","0.913644"
"22105","0.913644"
"22106","0.913644"
"22107","0.913644"
"22108","0.913644"
"22109","0.913644"
"22110","0.913644"
"22111","0.913644"
"22112","0.913644"
"22113","0.913644"
"22114","0.913644"
"22115","0.913644"
"22116","0.913644"
"22117","0.913644"
"22118","0.913644"
"22119","0.913644"
"22120","0.913644"
"22121","0.913644"
"22122","0.913644"
"22123","0.913644"
"22124","0.913644"
"22125","0.913644"
"22126","0.913644"
"22127","0.913644"
"22128","0.913644"
"22129","0.913644"
"22130","0.913644"
"22131","0.913644"
"22132","0.913644"
"22133","0.913644"
"22134","0.913644"
"22135","0.913644"
"22136","0.913644"
"22137","0.913644"
"22138","0.913644"
"22139","0.913644"
"22140","0.913644"
"22141","0.913644"
"22142","0.913644"
"22143","0.913644"
"22144","0.913644"
"22145","0.913644"
"22146","0.913644"
"22147","0.913644"
"22148","0.913644"
"22149","0.913644"
"22150","0.913644"
"22151","0.913644"
"22152","0.913644"
"22153","0.913644"
"22154","0.913644"
"22155","0.913644"
"22156","0.913644"
"22157","0.913644"
"22158","0.913644"
"22159","0.913644"
"22160","0.913644"
"22161","0.913644"
"22162","0.913644"
"22163","0.913644"
"22164","0.913644"
"22165","0.913644"
"22166","0.913644"
"22167","0.913644"
"22168","0.913644"
"22169","0.913644"
"22170","0.913644"
"22171","0.913644"
"22172","0.913644"
"22173","0.913644"
"22174","0.913644"
"22175","0.913644"
"22176","0.913644"
"22177","0.913644"
"22178","0.913644"
"22179","0.913644"
"22180","0.913644"
"22181","0.913644"
"22182","0.913644"
"22183","0.913644"
"22184","0.913644"
"22185","0.913644"
"22186","0.913644"
"22187","0.913644"
"22188","0.913644"
"22189","0.913644"
"22190","0.913644"
"22191","0.913644"
"22192","0.913644"
"22193","0.913644"
"22194","0.913644"
"22195","0.913644"
"22196","0.913644"
"22197","0.913644"
"22198","0.913644"
"22199","0.913644"
"22200","0.913644"
"22201","0.913644"
"22202","0.913644"
"22203","0.913644"
"22204","0.913644"
"22205","0.913644"
"22206","0.913644"
"22207","0.913644"
"22208","0.913644"
"22209","0.913644"
"22210","0.913644"
"22211","0.913644"
"22212","0.913644"
"22213","0.913644"
"22214","0.913644"
"22215","0.913644"
"22216","0.913644"
"22217","0.913644"
"22218","0.913644"
"22219","0.913644"
"22220","0.913644"
"22221","0.913644"
"22222","0.913644"
"22223","0.913644"
"22224","0.913644"
"22225","0.913644"
"22226","0.913644"
"22227","0.913644"
"22228","0.913644"
"22229","0.913644"
"22230","0.913644"
"22231","0.913644"
"22232","0.913644"
"22233","0.913644"
"22234","0.913644"
"22235","0.913644"
"22236","0.913644"
"22237","0.913644"
"22238","0.913644"
"22239","0.913644"
"22240","0.913644"
"22241","0.913644"
"22242","0.913644"
"22243","0.913644"
"22244","0.913644"
"22245","0.913644"
"22246","0.913644"
"22247","0.913644"
"22248","0.913644"
"22249","0.913644"
"22250","0.913644"
"22251","0.913644"
"22252","0.913644"
"22253","0.913644"
"22254","0.913644"
"22255","0.913644"
"22256","0.913644"
"22257","0.913644"
"22258","0.913644"
"22259","0.913644"
"22260","0.913644"
"22261","0.913644"
"22262","0.913644"
"22263","0.913644"
"22264","0.913644"
"22265","0.913644"
"22266","0.913644"
"22267","0.913644"
"22268","0.913644"
"22269","0.913644"
"22270","0.913644"
"22271","0.913644"
"22272","0.913644"
"22273","0.913644"
"22274","0.913644"
"22275","0.913644"
"22276","0.913644"
"22277","0.913644"
"22278","0.913644"
"22279","0.913644"
"22280","0.913644"
"22281","0.913644"
"22282","0.913644"
"22283","0.913644"
"22284","0.913644"
"22285","0.913644"
"22286","0.913644"
"22287","0.913644"
"22288","0.913644"
"22289","0.913644"
"22290","0.913644"
"22291","0.913644"
"22292","0.913644"
"22293","0.913644"
"22294","0.913644"
"22295","0.913644"
"22296","0.913644"
"22297","0.913644"
"22298","0.913644"
"22299","0.913644"
"22300","0.913644"
"22301","0.913644"
"22302","0.913644"
"22303","0.913644"
"22304","0.913644"
"22305","0.913644"
"22306","0.913644"
"22307","0.913644"
"22308","0.913644"
"22309","0.913644"
"22310","0.913644"
"22311","0.913644"
"22312","0.913644"
"22313","0.913644"
"22314","0.913644"
"22315","0.913644"
"22316","0.913644"
"22317","0.913644"
"22318","0.913644"
"22319","0.913644"
"22320","0.913644"
"22321","0.913644"
"22322","0.913644"
"22323","0.913644"
"22324","0.913644"
"22325","0.913644"
"22326","0.913644"
"22327","0.913644"
"22328","0.913644"
"22329","0.913644"
"22330","0.913644"
"22331","0.913644"
"22332","0.913644"
"22333","0.913644"
"22334","0.913644"
"22335","0.913644"
"22336","0.913644"
"22337","0.913644"
"22338","0.913644"
"22339","0.913644"
"22340","0.913644"
"22341","0.913644"
"22342","0.913644"
"22343","0.913644"
"22344","0.913644"
"22345","0.913644"
"22346","0.913644"
"22347","0.913644"
"22348","0.913644"
"22349","0.913644"
"22350","0.913644"
"22351","0.913644"
"22352","0.913644"
"22353","0.913644"
"22354","0.913644"
"22355","0.913644"
"22356","0.913644"
"22357","0.913644"
"22358","0.913644"
"22359","0.913644"
"22360","0.913644"
"22361","0.913644"
"22362","0.913644"
"22363","0.913644"
"22364","0.913644"
"22365","0.913644"
"22366","0.913644"
"22367","0.913644"
"22368","0.913644"
"22369","0.913644"
"22370","0.913644"
"22371","0.913644"
"22372","0.913644"
"22373","0.913644"
"22374","0.913644"
"22375","0.913644"
"22376","0.913644"
"22377","0.913644"
"22378","0.913644"
"22379","0.913644"
"22380","0.913644"
"22381","0.913644"
"22382","0.913644"
"22383","0.913644"
"22384","0.913644"
"22385","0.913644"
"22386","0.913644"
"22387","0.913644"
"22388","0.913644"
"22389","0.913644"
"22390","0.913644"
"22391","0.913644"
"22392","0.913644"
"22393","0.913644"
"22394","0.913644"
"22395","0.913644"
"22396","0.913644"
"22397","0.913644"
"22398","0.913644"
"22399","0.913644"
"22400","0.913644"
"22401","0.913644"
"22402","0.913644"
"22403","0.913644"
"22404","0.913644"
"22405","0.913644"
"22406","0.913644"
"22407","0.913644"
"22408","0.913644"
"22409","0.913644"
"22410","0.913644"
"22411","0.913644"
"22412","0.913644"
"22413","0.913644"
"22414","0.913644"
"22415","0.913644"
"22416","0.913644"
"22417","0.913644"
"22418","0.913644"
"22419","0.913644"
"22420","0.913644"
"22421","0.913644"
"22422","0.913644"
"22423","0.913644"
"22424","0.913644"
"22425","0.913644"
"22426","0.913644"
"22427","0.913644"
"22428","0.913644"
"22429","0.913644"
"22430","0.913644"
"22431","0.913644"
"22432","0.913644"
