"57559","18730.881401","17.177.104.232","86.110.60.6","TCP","62","1827  >  21 [SYN] Seq=2198307189 Win=16384 Len=0 MSS=1440 SACK_PERM=1"
"58761","18915.685942","127.134.164.196","131.243.1.10","TCP","74","50989  >  21 [SYN] Seq=559406915 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=603371429 TSecr=0 WS=1"
"59336","18985.741991","45.7.36.127","131.243.2.12","TCP","78","4026  >  21 [SYN] Seq=2672208857 Win=65535 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"60184","19113.767294","217.83.255.63","131.243.1.10","TCP","78","1279  >  21 [SYN] Seq=7549624 Win=45680 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"61606","19334.005741","188.206.49.124","131.243.193.93","TCP","74","49744  >  21 [SYN] Seq=1646760156 Win=32768 Len=0 MSS=1460 WS=1 TSval=19689 TSecr=0"
"61862","19381.303566","44.43.236.112","131.243.1.10","TCP","62","1239  >  21 [SYN] Seq=506191899 Win=64512 Len=0 MSS=1460 SACK_PERM=1"
"61941","19387.629796","141.92.198.155","203.174.5.11","TCP","62","1925  >  21 [SYN] Seq=4079122148 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"62863","19607.131161","98.95.181.58","86.110.60.6","TCP","62","20419  >  21 [SYN] Seq=365513 Win=8192 Len=0 MSS=1428 SACK_PERM=1"
"63227","19668.535475","72.181.178.3","131.243.1.10","TCP","62","33801  >  21 [SYN] Seq=1769625309 Win=64240 Len=0 MSS=1380 SACK_PERM=1"
"63479","19704.824037","117.30.184.93","131.243.1.10","TCP","62","1117  >  21 [SYN] Seq=1983760249 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"63752","19725.482481","217.148.52.180","131.243.2.12","TCP","62","3409  >  21 [SYN] Seq=2723109969 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"64471","19857.965969","190.35.217.89","128.3.28.48","TCP","74","2493  >  21 [SYN] Seq=1403685423 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=446309008 TSecr=0 WS=1"
"65692","20078.619227","51.124.71.132","131.243.1.10","TCP","58","42403  >  21 [SYN] Seq=1496451689 Win=8760 Len=0 MSS=1460"
"66892","20310.778083","31.155.60.14","131.243.1.10","TCP","66","61459  >  21 [SYN] Seq=2296985510 Win=16384 Len=0 MSS=1414 WS=1 SACK_PERM=1"
"67287","20518.500040","9.195.91.167","131.243.56.235","TCP","62","2399  >  21 [SYN] Seq=3069296841 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"67585","20705.705816","154.166.241.195","131.243.1.10","TCP","62","1740  >  21 [SYN] Seq=19632963 Win=28280 Len=0 MSS=1414 SACK_PERM=1"
"67678","20718.902158","62.40.240.133","131.243.1.10","TCP","62","3946  >  21 [SYN] Seq=168367117 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"67898","20737.438439","239.87.156.4","131.243.1.10","TCP","74","57471  >  21 [SYN] Seq=2783791694 Win=65535 Len=0 MSS=1460 WS=1 TSval=819709 TSecr=0"
"68114","20807.331089","188.112.20.144","131.243.1.10","TCP","62","1410  >  21 [SYN] Seq=1872349 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"68403","20866.431306","84.63.233.180","131.243.1.10","TCP","62","2815  >  21 [SYN] Seq=4070994538 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"69353","21266.929858","8.140.239.183","131.243.1.10","TCP","62","4719  >  21 [SYN] Seq=283908578 Win=64240 Len=0 MSS=1412"
"69868","21581.230064","7.167.69.53","131.243.1.10","TCP","62","2598  >  21 [SYN] Seq=4173075597 Win=64800 Len=0 MSS=1440 SACK_PERM=1"
